timestep,producer,phi,theta,FILE
3.0,cview_0,-90,60,RenderView1/3.0/-90/60.png
3.0,cview_0,-90,85,RenderView1/3.0/-90/85.png
3.0,cview_0,-60,-90,RenderView1/3.0/-60/-90.png
3.0,cview_0,-60,-65,RenderView1/3.0/-60/-65.png
3.0,cview_0,-60,-40,RenderView1/3.0/-60/-40.png
3.0,cview_0,-60,-15,RenderView1/3.0/-60/-15.png
3.0,cview_0,-60,10,RenderView1/3.0/-60/10.png
3.0,cview_0,-60,35,RenderView1/3.0/-60/35.png
3.0,cview_0,-60,60,RenderView1/3.0/-60/60.png
3.0,cview_0,-60,85,RenderView1/3.0/-60/85.png
3.0,cview_0,-30,-90,RenderView1/3.0/-30/-90.png
3.0,cview_0,-30,-65,RenderView1/3.0/-30/-65.png
3.0,cview_0,-30,-40,RenderView1/3.0/-30/-40.png
3.0,cview_0,-30,-15,RenderView1/3.0/-30/-15.png
3.0,cview_0,-30,10,RenderView1/3.0/-30/10.png
3.0,cview_0,-30,35,RenderView1/3.0/-30/35.png
3.0,cview_0,-30,60,RenderView1/3.0/-30/60.png
3.0,cview_0,-30,85,RenderView1/3.0/-30/85.png
3.0,cview_0,0,-90,RenderView1/3.0/0/-90.png
3.0,cview_0,0,-65,RenderView1/3.0/0/-65.png
3.0,cview_0,0,-40,RenderView1/3.0/0/-40.png
3.0,cview_0,0,-15,RenderView1/3.0/0/-15.png
3.0,cview_0,0,10,RenderView1/3.0/0/10.png
3.0,cview_0,0,35,RenderView1/3.0/0/35.png
3.0,cview_0,0,60,RenderView1/3.0/0/60.png
3.0,cview_0,0,85,RenderView1/3.0/0/85.png
3.0,cview_0,30,-90,RenderView1/3.0/30/-90.png
3.0,cview_0,30,-65,RenderView1/3.0/30/-65.png
3.0,cview_0,30,-40,RenderView1/3.0/30/-40.png
3.0,cview_0,30,-15,RenderView1/3.0/30/-15.png
3.0,cview_0,30,10,RenderView1/3.0/30/10.png
3.0,cview_0,30,35,RenderView1/3.0/30/35.png
3.0,cview_0,30,60,RenderView1/3.0/30/60.png
3.0,cview_0,30,85,RenderView1/3.0/30/85.png
3.0,cview_0,60,-90,RenderView1/3.0/60/-90.png
3.0,cview_0,60,-65,RenderView1/3.0/60/-65.png
3.0,cview_0,60,-40,RenderView1/3.0/60/-40.png
3.0,cview_0,60,-15,RenderView1/3.0/60/-15.png
3.0,cview_0,60,10,RenderView1/3.0/60/10.png
3.0,cview_0,60,35,RenderView1/3.0/60/35.png
3.0,cview_0,60,60,RenderView1/3.0/60/60.png
3.0,cview_0,60,85,RenderView1/3.0/60/85.png
3.0,cview_0,90,-90,RenderView1/3.0/90/-90.png
3.0,cview_0,90,-65,RenderView1/3.0/90/-65.png
3.0,cview_0,90,-40,RenderView1/3.0/90/-40.png
3.0,cview_0,90,-15,RenderView1/3.0/90/-15.png
3.0,cview_0,90,10,RenderView1/3.0/90/10.png
3.0,cview_0,90,35,RenderView1/3.0/90/35.png
3.0,cview_0,90,60,RenderView1/3.0/90/60.png
3.0,cview_0,90,85,RenderView1/3.0/90/85.png
3.0,cview_0,120,-90,RenderView1/3.0/120/-90.png
3.0,cview_0,120,-65,RenderView1/3.0/120/-65.png
3.0,cview_0,120,-40,RenderView1/3.0/120/-40.png
3.0,cview_0,120,-15,RenderView1/3.0/120/-15.png
3.0,cview_0,120,10,RenderView1/3.0/120/10.png
3.0,cview_0,120,35,RenderView1/3.0/120/35.png
3.0,cview_0,120,60,RenderView1/3.0/120/60.png
3.0,cview_0,120,85,RenderView1/3.0/120/85.png
3.0,cview_0,150,-90,RenderView1/3.0/150/-90.png
3.0,cview_0,150,-65,RenderView1/3.0/150/-65.png
3.0,cview_0,150,-40,RenderView1/3.0/150/-40.png
3.0,cview_0,150,-15,RenderView1/3.0/150/-15.png
3.0,cview_0,150,10,RenderView1/3.0/150/10.png
3.0,cview_0,150,35,RenderView1/3.0/150/35.png
3.0,cview_0,150,60,RenderView1/3.0/150/60.png
3.0,cview_0,150,85,RenderView1/3.0/150/85.png
4.0,cview_0,-180,-90,RenderView1/4.0/-180/-90.png
4.0,cview_0,-180,-65,RenderView1/4.0/-180/-65.png
4.0,cview_0,-180,-40,RenderView1/4.0/-180/-40.png
4.0,cview_0,-180,-15,RenderView1/4.0/-180/-15.png
4.0,cview_0,-180,10,RenderView1/4.0/-180/10.png
4.0,cview_0,-180,35,RenderView1/4.0/-180/35.png
4.0,cview_0,-180,60,RenderView1/4.0/-180/60.png
4.0,cview_0,-180,85,RenderView1/4.0/-180/85.png
4.0,cview_0,-150,-90,RenderView1/4.0/-150/-90.png
4.0,cview_0,-150,-65,RenderView1/4.0/-150/-65.png
4.0,cview_0,-150,-40,RenderView1/4.0/-150/-40.png
4.0,cview_0,-150,-15,RenderView1/4.0/-150/-15.png
4.0,cview_0,-150,10,RenderView1/4.0/-150/10.png
4.0,cview_0,-150,35,RenderView1/4.0/-150/35.png
4.0,cview_0,-150,60,RenderView1/4.0/-150/60.png
4.0,cview_0,-150,85,RenderView1/4.0/-150/85.png
4.0,cview_0,-120,-90,RenderView1/4.0/-120/-90.png
4.0,cview_0,-120,-65,RenderView1/4.0/-120/-65.png
4.0,cview_0,-120,-40,RenderView1/4.0/-120/-40.png
4.0,cview_0,-120,-15,RenderView1/4.0/-120/-15.png
4.0,cview_0,-120,10,RenderView1/4.0/-120/10.png
4.0,cview_0,-120,35,RenderView1/4.0/-120/35.png
4.0,cview_0,-120,60,RenderView1/4.0/-120/60.png
4.0,cview_0,-120,85,RenderView1/4.0/-120/85.png
4.0,cview_0,-90,-90,RenderView1/4.0/-90/-90.png
4.0,cview_0,-90,-65,RenderView1/4.0/-90/-65.png
4.0,cview_0,-90,-40,RenderView1/4.0/-90/-40.png
4.0,cview_0,-90,-15,RenderView1/4.0/-90/-15.png
4.0,cview_0,-90,10,RenderView1/4.0/-90/10.png
4.0,cview_0,-90,35,RenderView1/4.0/-90/35.png
4.0,cview_0,-90,60,RenderView1/4.0/-90/60.png
4.0,cview_0,-90,85,RenderView1/4.0/-90/85.png
4.0,cview_0,-60,-90,RenderView1/4.0/-60/-90.png
4.0,cview_0,-60,-65,RenderView1/4.0/-60/-65.png
4.0,cview_0,-60,-40,RenderView1/4.0/-60/-40.png
4.0,cview_0,-60,-15,RenderView1/4.0/-60/-15.png
4.0,cview_0,-60,10,RenderView1/4.0/-60/10.png
4.0,cview_0,-60,35,RenderView1/4.0/-60/35.png
4.0,cview_0,-60,60,RenderView1/4.0/-60/60.png
4.0,cview_0,-60,85,RenderView1/4.0/-60/85.png
4.0,cview_0,-30,-90,RenderView1/4.0/-30/-90.png
4.0,cview_0,-30,-65,RenderView1/4.0/-30/-65.png
4.0,cview_0,-30,-40,RenderView1/4.0/-30/-40.png
4.0,cview_0,-30,-15,RenderView1/4.0/-30/-15.png
4.0,cview_0,-30,10,RenderView1/4.0/-30/10.png
4.0,cview_0,-30,35,RenderView1/4.0/-30/35.png
4.0,cview_0,-30,60,RenderView1/4.0/-30/60.png
4.0,cview_0,-30,85,RenderView1/4.0/-30/85.png
4.0,cview_0,0,-90,RenderView1/4.0/0/-90.png
4.0,cview_0,0,-65,RenderView1/4.0/0/-65.png
4.0,cview_0,0,-40,RenderView1/4.0/0/-40.png
4.0,cview_0,0,-15,RenderView1/4.0/0/-15.png
4.0,cview_0,0,10,RenderView1/4.0/0/10.png
4.0,cview_0,0,35,RenderView1/4.0/0/35.png
4.0,cview_0,0,60,RenderView1/4.0/0/60.png
4.0,cview_0,0,85,RenderView1/4.0/0/85.png
4.0,cview_0,30,-90,RenderView1/4.0/30/-90.png
4.0,cview_0,30,-65,RenderView1/4.0/30/-65.png
4.0,cview_0,30,-40,RenderView1/4.0/30/-40.png
4.0,cview_0,30,-15,RenderView1/4.0/30/-15.png
4.0,cview_0,30,10,RenderView1/4.0/30/10.png
4.0,cview_0,30,35,RenderView1/4.0/30/35.png
4.0,cview_0,30,60,RenderView1/4.0/30/60.png
4.0,cview_0,30,85,RenderView1/4.0/30/85.png
4.0,cview_0,60,-90,RenderView1/4.0/60/-90.png
4.0,cview_0,60,-65,RenderView1/4.0/60/-65.png
4.0,cview_0,60,-40,RenderView1/4.0/60/-40.png
4.0,cview_0,60,-15,RenderView1/4.0/60/-15.png
4.0,cview_0,60,10,RenderView1/4.0/60/10.png
4.0,cview_0,60,35,RenderView1/4.0/60/35.png
4.0,cview_0,60,60,RenderView1/4.0/60/60.png
4.0,cview_0,60,85,RenderView1/4.0/60/85.png
4.0,cview_0,90,-90,RenderView1/4.0/90/-90.png
4.0,cview_0,90,-65,RenderView1/4.0/90/-65.png
4.0,cview_0,90,-40,RenderView1/4.0/90/-40.png
4.0,cview_0,90,-15,RenderView1/4.0/90/-15.png
4.0,cview_0,90,10,RenderView1/4.0/90/10.png
4.0,cview_0,90,35,RenderView1/4.0/90/35.png
4.0,cview_0,90,60,RenderView1/4.0/90/60.png
4.0,cview_0,90,85,RenderView1/4.0/90/85.png
4.0,cview_0,120,-90,RenderView1/4.0/120/-90.png
4.0,cview_0,120,-65,RenderView1/4.0/120/-65.png
4.0,cview_0,120,-40,RenderView1/4.0/120/-40.png
4.0,cview_0,120,-15,RenderView1/4.0/120/-15.png
4.0,cview_0,120,10,RenderView1/4.0/120/10.png
4.0,cview_0,120,35,RenderView1/4.0/120/35.png
4.0,cview_0,120,60,RenderView1/4.0/120/60.png
4.0,cview_0,120,85,RenderView1/4.0/120/85.png
4.0,cview_0,150,-90,RenderView1/4.0/150/-90.png
4.0,cview_0,150,-65,RenderView1/4.0/150/-65.png
4.0,cview_0,150,-40,RenderView1/4.0/150/-40.png
4.0,cview_0,150,-15,RenderView1/4.0/150/-15.png
4.0,cview_0,150,10,RenderView1/4.0/150/10.png
4.0,cview_0,150,35,RenderView1/4.0/150/35.png
4.0,cview_0,150,60,RenderView1/4.0/150/60.png
4.0,cview_0,150,85,RenderView1/4.0/150/85.png
5.0,cview_0,-180,-90,RenderView1/5.0/-180/-90.png
5.0,cview_0,-180,-65,RenderView1/5.0/-180/-65.png
5.0,cview_0,-180,-40,RenderView1/5.0/-180/-40.png
5.0,cview_0,-180,-15,RenderView1/5.0/-180/-15.png
5.0,cview_0,-180,10,RenderView1/5.0/-180/10.png
5.0,cview_0,-180,35,RenderView1/5.0/-180/35.png
5.0,cview_0,-180,60,RenderView1/5.0/-180/60.png
5.0,cview_0,-180,85,RenderView1/5.0/-180/85.png
5.0,cview_0,-150,-90,RenderView1/5.0/-150/-90.png
5.0,cview_0,-150,-65,RenderView1/5.0/-150/-65.png
5.0,cview_0,-150,-40,RenderView1/5.0/-150/-40.png
5.0,cview_0,-150,-15,RenderView1/5.0/-150/-15.png
5.0,cview_0,-150,10,RenderView1/5.0/-150/10.png
5.0,cview_0,-150,35,RenderView1/5.0/-150/35.png
5.0,cview_0,-150,60,RenderView1/5.0/-150/60.png
5.0,cview_0,-150,85,RenderView1/5.0/-150/85.png
5.0,cview_0,-120,-90,RenderView1/5.0/-120/-90.png
5.0,cview_0,-120,-65,RenderView1/5.0/-120/-65.png
5.0,cview_0,-120,-40,RenderView1/5.0/-120/-40.png
5.0,cview_0,-120,-15,RenderView1/5.0/-120/-15.png
5.0,cview_0,-120,10,RenderView1/5.0/-120/10.png
5.0,cview_0,-120,35,RenderView1/5.0/-120/35.png
5.0,cview_0,-120,60,RenderView1/5.0/-120/60.png
5.0,cview_0,-120,85,RenderView1/5.0/-120/85.png
5.0,cview_0,-90,-90,RenderView1/5.0/-90/-90.png
5.0,cview_0,-90,-65,RenderView1/5.0/-90/-65.png
5.0,cview_0,-90,-40,RenderView1/5.0/-90/-40.png
5.0,cview_0,-90,-15,RenderView1/5.0/-90/-15.png
5.0,cview_0,-90,10,RenderView1/5.0/-90/10.png
5.0,cview_0,-90,35,RenderView1/5.0/-90/35.png
5.0,cview_0,-90,60,RenderView1/5.0/-90/60.png
5.0,cview_0,-90,85,RenderView1/5.0/-90/85.png
5.0,cview_0,-60,-90,RenderView1/5.0/-60/-90.png
5.0,cview_0,-60,-65,RenderView1/5.0/-60/-65.png
5.0,cview_0,-60,-40,RenderView1/5.0/-60/-40.png
5.0,cview_0,-60,-15,RenderView1/5.0/-60/-15.png
5.0,cview_0,-60,10,RenderView1/5.0/-60/10.png
5.0,cview_0,-60,35,RenderView1/5.0/-60/35.png
5.0,cview_0,-60,60,RenderView1/5.0/-60/60.png
5.0,cview_0,-60,85,RenderView1/5.0/-60/85.png
5.0,cview_0,-30,-90,RenderView1/5.0/-30/-90.png
5.0,cview_0,-30,-65,RenderView1/5.0/-30/-65.png
5.0,cview_0,-30,-40,RenderView1/5.0/-30/-40.png
5.0,cview_0,-30,-15,RenderView1/5.0/-30/-15.png
5.0,cview_0,-30,10,RenderView1/5.0/-30/10.png
5.0,cview_0,-30,35,RenderView1/5.0/-30/35.png
5.0,cview_0,-30,60,RenderView1/5.0/-30/60.png
5.0,cview_0,-30,85,RenderView1/5.0/-30/85.png
5.0,cview_0,0,-90,RenderView1/5.0/0/-90.png
5.0,cview_0,0,-65,RenderView1/5.0/0/-65.png
5.0,cview_0,0,-40,RenderView1/5.0/0/-40.png
5.0,cview_0,0,-15,RenderView1/5.0/0/-15.png
5.0,cview_0,0,10,RenderView1/5.0/0/10.png
5.0,cview_0,0,35,RenderView1/5.0/0/35.png
5.0,cview_0,0,60,RenderView1/5.0/0/60.png
5.0,cview_0,0,85,RenderView1/5.0/0/85.png
5.0,cview_0,30,-90,RenderView1/5.0/30/-90.png
5.0,cview_0,30,-65,RenderView1/5.0/30/-65.png
5.0,cview_0,30,-40,RenderView1/5.0/30/-40.png
5.0,cview_0,30,-15,RenderView1/5.0/30/-15.png
5.0,cview_0,30,10,RenderView1/5.0/30/10.png
5.0,cview_0,30,35,RenderView1/5.0/30/35.png
5.0,cview_0,30,60,RenderView1/5.0/30/60.png
5.0,cview_0,30,85,RenderView1/5.0/30/85.png
5.0,cview_0,60,-90,RenderView1/5.0/60/-90.png
5.0,cview_0,60,-65,RenderView1/5.0/60/-65.png
5.0,cview_0,60,-40,RenderView1/5.0/60/-40.png
5.0,cview_0,60,-15,RenderView1/5.0/60/-15.png
5.0,cview_0,60,10,RenderView1/5.0/60/10.png
5.0,cview_0,60,35,RenderView1/5.0/60/35.png
5.0,cview_0,60,60,RenderView1/5.0/60/60.png
5.0,cview_0,60,85,RenderView1/5.0/60/85.png
5.0,cview_0,90,-90,RenderView1/5.0/90/-90.png
5.0,cview_0,90,-65,RenderView1/5.0/90/-65.png
5.0,cview_0,90,-40,RenderView1/5.0/90/-40.png
5.0,cview_0,90,-15,RenderView1/5.0/90/-15.png
5.0,cview_0,90,10,RenderView1/5.0/90/10.png
5.0,cview_0,90,35,RenderView1/5.0/90/35.png
5.0,cview_0,90,60,RenderView1/5.0/90/60.png
5.0,cview_0,90,85,RenderView1/5.0/90/85.png
5.0,cview_0,120,-90,RenderView1/5.0/120/-90.png
5.0,cview_0,120,-65,RenderView1/5.0/120/-65.png
5.0,cview_0,120,-40,RenderView1/5.0/120/-40.png
5.0,cview_0,120,-15,RenderView1/5.0/120/-15.png
5.0,cview_0,120,10,RenderView1/5.0/120/10.png
5.0,cview_0,120,35,RenderView1/5.0/120/35.png
5.0,cview_0,120,60,RenderView1/5.0/120/60.png
5.0,cview_0,120,85,RenderView1/5.0/120/85.png
5.0,cview_0,150,-90,RenderView1/5.0/150/-90.png
5.0,cview_0,150,-65,RenderView1/5.0/150/-65.png
5.0,cview_0,150,-40,RenderView1/5.0/150/-40.png
5.0,cview_0,150,-15,RenderView1/5.0/150/-15.png
5.0,cview_0,150,10,RenderView1/5.0/150/10.png
5.0,cview_0,150,35,RenderView1/5.0/150/35.png
5.0,cview_0,150,60,RenderView1/5.0/150/60.png
5.0,cview_0,150,85,RenderView1/5.0/150/85.png
6.0,cview_0,-180,-90,RenderView1/6.0/-180/-90.png
6.0,cview_0,-180,-65,RenderView1/6.0/-180/-65.png
6.0,cview_0,-180,-40,RenderView1/6.0/-180/-40.png
6.0,cview_0,-180,-15,RenderView1/6.0/-180/-15.png
6.0,cview_0,-180,10,RenderView1/6.0/-180/10.png
6.0,cview_0,-180,35,RenderView1/6.0/-180/35.png
6.0,cview_0,-180,60,RenderView1/6.0/-180/60.png
6.0,cview_0,-180,85,RenderView1/6.0/-180/85.png
6.0,cview_0,-150,-90,RenderView1/6.0/-150/-90.png
6.0,cview_0,-150,-65,RenderView1/6.0/-150/-65.png
6.0,cview_0,-150,-40,RenderView1/6.0/-150/-40.png
6.0,cview_0,-150,-15,RenderView1/6.0/-150/-15.png
6.0,cview_0,-150,10,RenderView1/6.0/-150/10.png
6.0,cview_0,-150,35,RenderView1/6.0/-150/35.png
6.0,cview_0,-150,60,RenderView1/6.0/-150/60.png
6.0,cview_0,-150,85,RenderView1/6.0/-150/85.png
6.0,cview_0,-120,-90,RenderView1/6.0/-120/-90.png
6.0,cview_0,-120,-65,RenderView1/6.0/-120/-65.png
6.0,cview_0,-120,-40,RenderView1/6.0/-120/-40.png
6.0,cview_0,-120,-15,RenderView1/6.0/-120/-15.png
6.0,cview_0,-120,10,RenderView1/6.0/-120/10.png
6.0,cview_0,-120,35,RenderView1/6.0/-120/35.png
6.0,cview_0,-120,60,RenderView1/6.0/-120/60.png
6.0,cview_0,-120,85,RenderView1/6.0/-120/85.png
6.0,cview_0,-90,-90,RenderView1/6.0/-90/-90.png
6.0,cview_0,-90,-65,RenderView1/6.0/-90/-65.png
6.0,cview_0,-90,-40,RenderView1/6.0/-90/-40.png
6.0,cview_0,-90,-15,RenderView1/6.0/-90/-15.png
6.0,cview_0,-90,10,RenderView1/6.0/-90/10.png
6.0,cview_0,-90,35,RenderView1/6.0/-90/35.png
6.0,cview_0,-90,60,RenderView1/6.0/-90/60.png
6.0,cview_0,-90,85,RenderView1/6.0/-90/85.png
6.0,cview_0,-60,-90,RenderView1/6.0/-60/-90.png
6.0,cview_0,-60,-65,RenderView1/6.0/-60/-65.png
6.0,cview_0,-60,-40,RenderView1/6.0/-60/-40.png
6.0,cview_0,-60,-15,RenderView1/6.0/-60/-15.png
6.0,cview_0,-60,10,RenderView1/6.0/-60/10.png
6.0,cview_0,-60,35,RenderView1/6.0/-60/35.png
6.0,cview_0,-60,60,RenderView1/6.0/-60/60.png
6.0,cview_0,-60,85,RenderView1/6.0/-60/85.png
6.0,cview_0,-30,-90,RenderView1/6.0/-30/-90.png
6.0,cview_0,-30,-65,RenderView1/6.0/-30/-65.png
6.0,cview_0,-30,-40,RenderView1/6.0/-30/-40.png
6.0,cview_0,-30,-15,RenderView1/6.0/-30/-15.png
6.0,cview_0,-30,10,RenderView1/6.0/-30/10.png
6.0,cview_0,-30,35,RenderView1/6.0/-30/35.png
6.0,cview_0,-30,60,RenderView1/6.0/-30/60.png
6.0,cview_0,-30,85,RenderView1/6.0/-30/85.png
6.0,cview_0,0,-90,RenderView1/6.0/0/-90.png
6.0,cview_0,0,-65,RenderView1/6.0/0/-65.png
6.0,cview_0,0,-40,RenderView1/6.0/0/-40.png
6.0,cview_0,0,-15,RenderView1/6.0/0/-15.png
6.0,cview_0,0,10,RenderView1/6.0/0/10.png
6.0,cview_0,0,35,RenderView1/6.0/0/35.png
6.0,cview_0,0,60,RenderView1/6.0/0/60.png
6.0,cview_0,0,85,RenderView1/6.0/0/85.png
6.0,cview_0,30,-90,RenderView1/6.0/30/-90.png
6.0,cview_0,30,-65,RenderView1/6.0/30/-65.png
6.0,cview_0,30,-40,RenderView1/6.0/30/-40.png
6.0,cview_0,30,-15,RenderView1/6.0/30/-15.png
6.0,cview_0,30,10,RenderView1/6.0/30/10.png
6.0,cview_0,30,35,RenderView1/6.0/30/35.png
6.0,cview_0,30,60,RenderView1/6.0/30/60.png
